-6.044418948268440950e+00 2.417776391011328840e+01 -1.018136955173281244e+01
-3.737879899221048241e-01 1.728164554043865309e+01 -1.354118376019727510e+00
-4.399226773920024147e-01 4.091987063500922517e+01 -2.116814340944467077e+01
-4.904294508149784804e+01 4.272362350127318820e+01 -4.630364063632253391e+01
-5.866754037801333865e-01 6.187186171163700976e+01 -2.696412179167468537e+01
-5.918423100995254815e-01 7.201569448474224089e+01 -2.637739394723760356e+01
-5.722037835373992021e-01 9.968967714337452435e+01 -3.582756200363067478e+01
-7.319788903436177918e+01 6.837789010256263111e+01 -8.072471159602939395e+01
-2.985819270940300996e+01 3.618360225999433766e+01 -3.864013183208190583e+01
-3.660283643801164999e+01 3.557059598182357973e+01 -3.929749779269726417e+01
-4.296182010011911956e+01 3.589657432719200614e+01 -4.134672959764403544e+01
-5.137918322724392084e+01 4.008991151234940276e+01 -4.721979003062921265e+01
-2.402244676248351851e+01 3.814530900131508417e+01 -3.982558504503598584e+01
-3.863595035915025022e+01 5.635309221874229735e+01 -3.749208485746766684e+01
-3.135711215356214510e+01 5.569413678946344248e+01 -3.755161242989985482e+01
-4.537249339314198693e+01 5.512839151474564403e+01 -3.977182477387046333e+01
-4.993027578636792185e+01 5.222366864051570445e+01 -4.246183557860262425e+01
-5.668929627944201144e+01 3.498017325349887585e+01 -5.044505909697476653e+01
-5.129994373593298462e+01 4.472515722267164051e+01 -4.873800314209787388e+01
-6.049290167750472591e+01 6.108365232101188980e+01 -4.640355568193083258e+01
-2.031788849955680831e+01 2.413295907919487959e+01 -3.107779102876563115e+01
-6.342315455412944836e+00 1.638245966149718313e+01 -3.418868531244856790e+00
-4.568343700132891172e+01 7.061481481071545829e+01 -3.578820177204366360e+01
-5.434604241230965016e+01 6.726521471150968523e+01 -4.105615204856118083e+01
-6.681067219243182365e+01 8.098674780867209222e+01 -6.854399950692787513e+01
-1.596547139033958729e+01 6.466169198412892172e+01 -2.926465203348821476e+01
-2.493568213967626690e+01 5.289692627125418056e+01 -3.915359998508544237e+01
-5.830359232885243870e+01 7.181997722837805043e+01 -4.445948653797898942e+01
-3.340560266010975710e+01 7.055471158685614341e+01 -3.174078730124066894e+01
-3.475133510936382208e+01 7.608760296432089376e+01 -3.077130218584180099e+01
-3.986681127312843387e+01 9.689145452998666030e+01 -4.386241457747058092e+01
-6.277584819443631403e+01 7.616807149187511072e+01 -5.457172244008686590e+01
-3.665043833702212339e+01 8.612055856707129919e+01 -3.676846627767489650e+01
-6.455826701654135036e+01 6.396639809961614986e+01 -5.240068652583497055e+01
-6.900352826116996141e+01 6.556649135786061322e+01 -6.549182984789055695e+01
-5.651325022033351786e+01 9.077197908103798341e+01 -5.532530959598113185e+01
-5.282341678641376603e+01 8.347991785253606167e+01 -4.516867895595665772e+01
-4.838391104971912426e+01 7.594578692227855754e+01 -3.715156106592714025e+01
-1.817169697095613046e+01 7.412319202632326665e+01 -2.728038910174053910e+01
-1.966491316544410850e+01 8.549052405477894467e+01 -3.181588741235744067e+01
-2.175166230149725166e+01 9.926894999989264079e+01 -3.719369986725912725e+01
-4.832986199453116427e+01 3.732551946437520485e+01 -4.450866844739883277e+01
-2.022208566985773359e+01 4.023379636383808133e+01 -4.075957842496924854e+01
-5.711644732445984829e+01 5.001587767969576248e+01 -4.853133184011777246e+01
-1.579820304935648601e+01 2.909945634512889612e+01 -2.905172277914532231e+01
-2.808560295422362429e+01 2.597799136143161292e+01 -3.652318475147396271e+01
-2.103697880989905400e+01 2.958451529836317917e+01 -3.513975443130323129e+01
-6.839847970563198487e+00 3.912211631007378543e+01 -2.349305978052749211e+01
-6.272842028346177301e+01 5.152873152861059225e+01 -5.207034013249833038e+01
-1.576047038293966907e+01 3.377800316795095625e+01 -3.451262882521464093e+01
-5.344916659365132716e+01 4.451510722973457490e+01 -5.004192145047218077e+01
-2.016082271365294787e+01 4.312961253192591471e+01 -4.249978741415392847e+01
-4.248393483928302317e+01 4.026516280745926935e+01 -4.201090291415455624e+01
-3.675037409088400153e+01 3.956951945023363493e+01 -4.027942094388347272e+01
-5.396448902687482896e-01 8.470989154781265995e+01 -3.032379088469807726e+01
-3.101709467671610554e+01 3.995466913650236762e+01 -4.008056684487663546e+01
-2.557142680221304332e+01 4.121842155741200031e+01 -4.097105986559720492e+01
-2.196783483157422623e+01 4.218865787841139792e+01 -4.245376940513375530e+01
-6.758234331872874634e+01 5.279273552798566271e+01 -5.913180461673319144e+01
-2.612428864686203767e+01 4.772406390796973596e+01 -4.007971409137312691e+01
-3.202058396730382839e+01 4.952235222158157057e+01 -3.928055732972541136e+01
-3.793828962894176016e+01 4.992365632386362506e+01 -3.966887250570847812e+01
-4.380227794523455032e+01 4.885738408305279989e+01 -4.136293765918048848e+01
-4.750764999899038088e+01 4.712170051270684468e+01 -4.346530173817405540e+01
-4.634841547231422254e+01 4.145434906355333027e+01 -4.429567024817514920e+01
-5.840611008421806583e-01 5.120087185491220083e+01 -2.650998545083162483e+01
-2.196327157094000526e+01 4.499414045183296906e+01 -4.153533553623426400e+01
-1.117190002311508579e+01 2.728318683558231683e+01 -2.009228728164773159e+01
-1.126619273481144567e+01 3.463498532213296244e+01 -2.676276702434703481e+01
-1.495943528901588060e+01 4.913087572082893928e+01 -3.826848016502096073e+01
-1.894930700640866306e+01 4.746326024776069374e+01 -4.065255593837889592e+01
-9.265702808884157093e+00 5.006675862144374634e+01 -3.051526616057943642e+01
-3.801586851850689563e-01 2.534606238893250918e+01 -8.113132000753145334e+00
-6.658379206431781050e+00 3.120775146374560904e+01 -1.627202313927981692e+01
-4.179180829245889850e-01 3.279982877425483423e+01 -1.482964719223882355e+01
-1.504485889645994767e+01 2.219049989397207057e+01 -2.407234558649161826e+01
-2.080866871664514051e+01 5.662813599856809077e+01 -3.660458368978363097e+01
-3.187900505815338192e+01 6.107051098629366948e+01 -3.621135618809384482e+01
-4.128017804750644615e+01 6.162756084962443737e+01 -3.695766165918647062e+01
-4.899381473838204215e+01 5.996640748792034969e+01 -3.963349331079427884e+01
-5.428448504663534635e+01 5.628160893740398052e+01 -4.368344429539289564e+01
-5.813740298523283911e+01 4.257440905538087605e+01 -5.287029008610691250e+01
-5.306932311771365107e+01 3.181959737681114575e+01 -4.656215533667749185e+01
-4.623221470362104668e+01 2.960819705513226552e+01 -4.248399854556004840e+01
-3.735099840202321531e+01 2.975970224381223161e+01 -3.967676662857220293e+01
-2.884521505367859007e+01 3.152318394695599935e+01 -3.807261779917261180e+01
-2.216070770558362568e+01 3.415931168606947921e+01 -3.847767415907555488e+01
-1.753566822933034786e+01 3.673993598886532652e+01 -3.802206895394703423e+01
-1.100282420937157113e+01 2.067433405886952258e+01 -1.445973314389430797e+01
-1.762190111599133857e+01 4.276142568145713341e+01 -4.162461030226506153e+01
-1.387658195097843006e+01 4.102359417191473057e+01 -3.762940217806259113e+01
-1.176099166410135766e+01 3.986554399441207863e+01 -3.338002808232852203e+01
-4.966669147001428541e+01 4.580269591873076962e+01 -4.577320044824620737e+01
-5.321341468356259696e+01 4.914997665335239674e+01 -4.627712337704654999e+01
5.274917859287080901e+00 2.422442549573320392e+01 -1.029757343416538973e+01
4.665164004248408247e+01 4.281961928199016398e+01 -4.632777878140903738e+01
6.997505424747897962e+01 6.824269233938466073e+01 -8.105865059040138476e+01
2.785997068908795171e+01 3.615105854230168347e+01 -3.886672649766833132e+01
3.441496465522885018e+01 3.568924884323332947e+01 -3.947692153325401421e+01
4.067028932573988698e+01 3.610390581774293395e+01 -4.150277606290117660e+01
4.872305556664804271e+01 4.025603483986770215e+01 -4.732733168841684801e+01
2.234484906291667983e+01 3.806820525423850654e+01 -3.991864054220314273e+01
3.632330707123406910e+01 5.588706833630713078e+01 -3.754661248057098533e+01
2.926019900682456409e+01 5.529672899946101694e+01 -3.748950408206327012e+01
4.297176362919264392e+01 5.466207928176564934e+01 -3.985042826364823298e+01
4.740258248002476904e+01 5.186209780190139185e+01 -4.240770762528025983e+01
5.402411665818148379e+01 3.529680121839409424e+01 -5.038061618105144390e+01
4.889176590068356631e+01 4.472515722267164051e+01 -4.873800314209787388e+01
5.745385613191983509e+01 6.051521658735352815e+01 -4.620564445395152831e+01
1.911156917617259410e+01 2.433711034089998293e+01 -3.119437839463313722e+01
5.661479375441371253e+00 1.645999632166031290e+01 -3.477944484231483280e+00
4.330579286832922747e+01 6.958866217047622627e+01 -3.499497613522378003e+01
5.166525202417897589e+01 6.643171903935584055e+01 -4.044672376901945654e+01
6.392809755155968077e+01 8.065952327357118179e+01 -6.857587290326880236e+01
1.455321719074093956e+01 6.425388800261487177e+01 -2.883271047495084360e+01
2.317508245051984872e+01 5.257449954796237535e+01 -3.924535572223424396e+01
5.542216029355678586e+01 7.082122107868889316e+01 -4.384950357933676912e+01
3.146525587833625082e+01 6.973863484533104895e+01 -3.092769363446208786e+01
3.271614583364545581e+01 7.521825227518112911e+01 -2.999187350291918364e+01
3.771333294543628512e+01 9.653467896653739899e+01 -4.372370072591895251e+01
5.983382556301037880e+01 7.565217731066437068e+01 -5.420665762478033400e+01
3.473893153532422673e+01 8.552437302479755488e+01 -3.637290049581918083e+01
6.141650753917136996e+01 6.342444784711176453e+01 -5.228316263193026003e+01
6.583472157970795990e+01 6.526306916125822966e+01 -6.548202157322593564e+01
5.385854359116179069e+01 9.038284490054401488e+01 -5.509437637779796404e+01
5.024919906019854210e+01 8.275729221550299997e+01 -4.459683545223413859e+01
4.591092659067194148e+01 7.491294502463132687e+01 -3.637454583004149100e+01
1.661844127572368279e+01 7.356009690380872712e+01 -2.681382762746767057e+01
1.816830727658787481e+01 8.522148216188273295e+01 -3.160649259815964740e+01
2.010833712859678002e+01 9.912903869928211975e+01 -3.698312055845436674e+01
4.580840849846065765e+01 3.756560701736330543e+01 -4.455539687598268728e+01
1.878952750844053199e+01 4.015177576811500160e+01 -4.101689808600299614e+01
5.429608384642023111e+01 4.982237626280423370e+01 -4.853361183229583986e+01
1.464512175979506026e+01 2.921323612627167421e+01 -2.918045207287487841e+01
2.659274040692378094e+01 2.622310784958682817e+01 -3.661905907370507407e+01
1.966572770007450188e+01 2.970674502173422127e+01 -3.518740080732417397e+01
5.902061283914549428e+00 3.907213512046833870e+01 -2.350898905525057714e+01
5.971592783174293118e+01 5.142164841183519286e+01 -5.212171496861198250e+01
1.462468704028863620e+01 3.376587022290799212e+01 -3.460152633285040480e+01
5.092533038326779860e+01 4.447146961819793631e+01 -5.011062100329382218e+01
1.872035938441610625e+01 4.300353356945215211e+01 -4.289655321649183861e+01
4.030035648420633265e+01 4.036283108378017204e+01 -4.211390051370390353e+01
3.464588267912617425e+01 3.959331192886651962e+01 -4.047985850080767278e+01
2.905025740899830211e+01 3.988609894593059124e+01 -4.026303637760591414e+01
2.386519226139671090e+01 4.115440943586357747e+01 -4.130201813639094865e+01
2.052244681599148990e+01 4.207598023988237657e+01 -4.284610294104361827e+01
6.440690464003050408e+01 5.274520746140319005e+01 -5.913030237819787516e+01
2.411993496435448137e+01 4.750577165072435548e+01 -4.035597862578786277e+01
2.966674957943448376e+01 4.924680672262902448e+01 -3.938346626876857215e+01
3.549030967824243987e+01 4.967271700877679308e+01 -3.983472148287457060e+01
4.131783680852763752e+01 4.872178251787597958e+01 -4.141033545333807098e+01
4.500660066184043728e+01 4.705218403315360121e+01 -4.344944751509326863e+01
4.404499371601123414e+01 4.158879645154434712e+01 -4.435637687733117929e+01
2.039326015609066900e+01 4.485156014130336644e+01 -4.194959077965149419e+01
1.024263971950909458e+01 2.735264082279885045e+01 -2.014336757487691187e+01
1.024095371729413273e+01 3.465552988771020893e+01 -2.681289018214150133e+01
1.377910336363870059e+01 4.889212405758270563e+01 -3.834769903423732984e+01
1.753450992843932355e+01 4.727888260067464898e+01 -4.098493476465900898e+01
8.099831763585125799e+00 4.991496497700332213e+01 -3.042926230496514606e+01
5.751930664615635180e+00 3.123206163516150724e+01 -1.626700578000761155e+01
1.409476278909326652e+01 2.235954641230252449e+01 -2.425644392416788264e+01
1.937971030015894414e+01 5.626771364638979378e+01 -3.656060472162376129e+01
3.004196013142920307e+01 6.052568781800650299e+01 -3.588918850969414365e+01
3.915191336987878401e+01 6.097453330833467788e+01 -3.660598443136332492e+01
4.657831341828541838e+01 5.938654905495509695e+01 -3.941725325731144380e+01
5.163178775165794576e+01 5.583798516915998533e+01 -4.350726587996751960e+01
5.540393303615680054e+01 4.269371301778346606e+01 -5.282730887838039990e+01
5.058517576711140151e+01 3.221275154083818393e+01 -4.653648848359256363e+01
4.406400678142290417e+01 3.000950939216842883e+01 -4.245742360927350489e+01
3.541275088717593889e+01 3.000409115015442296e+01 -3.963851650043041275e+01
2.707850998441549351e+01 3.165815919603192796e+01 -3.822035755288054304e+01
2.067363131519066144e+01 3.415733358062475844e+01 -3.850044475779132824e+01
1.622337464487079117e+01 3.668693644029717404e+01 -3.809415792234288745e+01
1.020426347044324444e+01 2.080232146926401882e+01 -1.457763168847454160e+01
1.639242472421043573e+01 4.261884839262756941e+01 -4.182995415614682599e+01
1.267155680388560768e+01 4.088815237368066846e+01 -3.769166335972609971e+01
1.068909589902043855e+01 3.975005272608685658e+01 -3.334525518178870129e+01
4.718947026680423562e+01 4.578016315324663310e+01 -4.578543117197914114e+01
5.054289690447500050e+01 4.893182753969084331e+01 -4.618528545506562466e+01
